artifact_path,source_branch,source_sha16,sample_id,raw_tokens,state_tokens,compression_ratio,savings_tokens,state_type
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,c64d97666aff,13990,305,0.9782,13685,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,c667a8ed238d,1711,87,0.9492,1624,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,c6c64f84c19a,1696,87,0.9487,1609,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,c6d96a4a70ac,8359,291,0.9652,8068,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,c70b649d9ac3,7431,338,0.9545,7093,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,c72a3fb8c15e,24222,360,0.9851,23862,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,c72d74c65fec,7760,287,0.963,7473,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,c7644360386c,7712,328,0.9575,7384,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,c7d35dae3234,9341,324,0.9653,9017,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,c801c6bbd294,9110,327,0.9641,8783,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,c81148e95d98,10302,313,0.9696,9989,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,c857f97c1a0c,27470,365,0.9867,27105,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,c87d5e3c4e7d,7021,311,0.9557,6710,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,c8830251205e,21085,368,0.9825,20717,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,c8ad52670320,9390,289,0.9692,9101,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,c8d5bfe37ca5,1354,78,0.9424,1276,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,c91859228d53,1637,85,0.9481,1552,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,c9e1084869ca,13112,299,0.9772,12813,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,ca0e54981b9d,1725,86,0.9501,1639,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,ca131097c891,1605,87,0.9458,1518,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,ca6d60f4ac00,20503,338,0.9835,20165,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,cacbef4bfc21,8394,346,0.9588,8048,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,caeb59df8f32,1556,87,0.9441,1469,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,cb38897222d7,1947,85,0.9563,1862,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,cb3f39a7b6a1,1472,85,0.9423,1387,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,cb456c894639,8907,321,0.964,8586,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,cb56145daaa7,8883,311,0.965,8572,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,cba59df228e8,28637,387,0.9865,28250,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,cbab67f427be,8962,380,0.9576,8582,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,cbd6109d3a36,8743,319,0.9635,8424,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,cbee6d875918,2207,76,0.9656,2131,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,cbfa6f816638,21219,324,0.9847,20895,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,cc62d33b204c,8484,311,0.9633,8173,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,cc92c7244f89,6416,310,0.9517,6106,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,ccb038f833d8,1587,87,0.9452,1500,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,ccc6fd459556,8846,310,0.965,8536,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,ccc738888230,30936,384,0.9876,30552,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,ccd06ba9cb18,2975,85,0.9714,2890,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,ccd5a08bcbd8,10231,323,0.9684,9908,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,ccdb31cd6cd4,9552,317,0.9668,9235,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,ccf901fb326e,3088,85,0.9725,3003,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,cd12a71b4d43,9183,327,0.9644,8856,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,cd23a0053e44,10321,330,0.968,9991,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,cd2a5235dbb2,3325,85,0.9744,3240,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,cd42a68d0b00,16019,323,0.9798,15696,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,cd47ad0e3429,6761,289,0.9573,6472,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,cd4c902103e7,7570,306,0.9596,7264,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,cd5a9fc7d6cc,2362,87,0.9632,2275,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,cd5c8e30f832,11425,359,0.9686,11066,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,cd6e73d61351,21673,376,0.9827,21297,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,cd7e0a69c0a0,18117,326,0.982,17791,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,cd91e3ca8288,1138,85,0.9253,1053,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,cdaf17068223,3283,85,0.9741,3198,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,cdcb520f2d86,9987,326,0.9674,9661,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,cded59e668f5,11103,317,0.9714,10786,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,ce0228a77c2d,11430,303,0.9735,11127,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,ce2262b7a0dc,1499,85,0.9433,1414,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,ce3844d7aa93,12807,373,0.9709,12434,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,ce4c414e209f,6314,335,0.9469,5979,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,ced199799b51,10438,335,0.9679,10103,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,cf4f726e9c2d,22173,348,0.9843,21825,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,cf53719e597c,22764,342,0.985,22422,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,cf632ff16de9,1672,87,0.948,1585,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,cf9fe9b91a22,28879,343,0.9881,28536,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,cfc0df79c52e,7356,328,0.9554,7028,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,d00e47782abc,12845,352,0.9726,12493,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,d04e96c5f096,20887,334,0.984,20553,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,d081b7e99aa2,21898,324,0.9852,21574,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,d08adca6960c,8836,303,0.9657,8533,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,d0d21580a30a,1373,87,0.9366,1286,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,d1445f301cfe,3258,85,0.9739,3173,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,d1bb42837aeb,18580,327,0.9824,18253,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,d1bb9f22f462,7337,300,0.9591,7037,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,d1d1afcb4768,6766,336,0.9503,6430,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,d2030b99fa29,12728,308,0.9758,12420,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,d20bfb9a1a80,10782,324,0.9699,10458,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,d22758c81f21,21811,349,0.984,21462,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,d28ecd05b133,11863,297,0.975,11566,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,d29cb9f7be27,18971,359,0.9811,18612,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,d2b69d60e40b,2623,87,0.9668,2536,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,d32f4cae08e7,1226,76,0.938,1150,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,d3919b48f28e,1854,85,0.9542,1769,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,d393868eaf7d,21533,350,0.9837,21183,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,d39a19916e5a,10624,327,0.9692,10297,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,d3acd362fb64,9639,345,0.9642,9294,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,d3aee35bdcdc,8621,345,0.96,8276,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,d3b9ac6490ef,12285,386,0.9686,11899,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,d3be20f1993f,1959,85,0.9566,1874,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,d3d962b22d0e,7592,327,0.9569,7265,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,d3e30339e267,8185,377,0.9539,7808,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,d41872e0d00c,6600,302,0.9542,6298,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,d4a5e25fef4d,22583,339,0.985,22244,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,d4f4af5be0f0,10019,319,0.9682,9700,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,d50eca56ee2a,8983,397,0.9558,8586,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,d559f6ab0174,10773,362,0.9664,10411,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,d58f88c2e797,6561,339,0.9483,6222,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,d5ba77fd3385,14856,347,0.9766,14509,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,d62155440c34,2857,85,0.9702,2772,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,d62872be8fb8,7430,326,0.9561,7104,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,d62d2a6690e1,3016,85,0.9718,2931,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,d64045af6bdd,22534,356,0.9842,22178,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,d68d31f11d53,9834,268,0.9727,9566,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,d699aded2311,1318,85,0.9355,1233,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,d6b68873ede6,2097,85,0.9595,2012,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,d6e0774b76a1,9304,334,0.9641,8970,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,d76b9726d9ff,9061,304,0.9664,8757,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,d7d92058b428,9429,308,0.9673,9121,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,d86c023e82c6,12113,359,0.9704,11754,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,d87a8a427f05,3040,76,0.975,2964,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,d88d12b172cd,8322,290,0.9652,8032,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,d8a0a27deac8,1430,85,0.9406,1345,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,d8f7cfbca810,12366,303,0.9755,12063,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,d8feb53afaea,7909,307,0.9612,7602,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,d90fdb891ac5,13258,352,0.9734,12906,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,d9667ef884a9,7875,320,0.9594,7555,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,d9c90328bc25,7771,310,0.9601,7461,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,d9e913b50ead,8941,405,0.9547,8536,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,da18010a16b2,7752,341,0.956,7411,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,da342d6d5a40,2161,76,0.9648,2085,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,da631f0a3236,8429,339,0.9598,8090,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,da8c470a2e49,9545,291,0.9695,9254,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,dae55ba3f78b,1563,85,0.9456,1478,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,db20629f59fa,2910,85,0.9708,2825,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,dbc029a6a5c5,1182,85,0.9281,1097,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,dbddbcf8e1cc,8918,327,0.9633,8591,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,dc003ca71dda,6031,293,0.9514,5738,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,dc70c915c222,1391,85,0.9389,1306,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,dc9dec08e9b2,8537,362,0.9576,8175,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,dcc3de895204,9792,373,0.9619,9419,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,dceb6ce4f8d0,8808,287,0.9674,8521,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,dd2842b595ac,1447,78,0.9461,1369,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,dd6b24ca828c,13743,338,0.9754,13405,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,dde840230b0f,1621,85,0.9476,1536,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,de316f444473,21831,358,0.9836,21473,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,de35fe7cfc64,10453,316,0.9698,10137,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,de9ce88acead,10165,308,0.9697,9857,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,deadbb4af86b,10464,329,0.9686,10135,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,deaf7cdb0790,8653,327,0.9622,8326,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,deb44ce97162,6703,326,0.9514,6377,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,ded6912602c2,11900,374,0.9686,11526,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,df347170ec3c,12242,347,0.9717,11895,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,df847043aec2,1897,85,0.9552,1812,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,dfd373f65d3f,8648,318,0.9632,8330,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,dfdfacc583f2,8519,305,0.9642,8214,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,dff605c64db2,9382,393,0.9581,8989,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,e02409a5346b,3417,85,0.9751,3332,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,e024d1bb241b,14835,320,0.9784,14515,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,e026a2087ad2,12382,403,0.9675,11979,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,e10862fc7b66,11533,326,0.9717,11207,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,e1f0a2049a06,7397,288,0.9611,7109,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,e1f36293db67,1416,76,0.9463,1340,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,e2130333034e,7673,342,0.9554,7331,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,e220ffbcf3de,12682,376,0.9704,12306,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,e2326518f17d,26738,377,0.9859,26361,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,e2d66c8c01ce,8426,279,0.9669,8147,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,e31d30113b47,9553,276,0.9711,9277,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,e34878370d69,21190,324,0.9847,20866,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,e35e9ea6f05c,6833,348,0.9491,6485,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,e3609f72259b,9588,329,0.9657,9259,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,e370d8836497,2016,85,0.9578,1931,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,e382f5419b72,10101,399,0.9605,9702,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,e39caf065664,7603,335,0.9559,7268,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,e4cefad9573c,10934,372,0.966,10562,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,e4de5be33243,7655,276,0.9639,7379,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,e4ffe9c933b7,12969,365,0.9719,12604,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,e5144904c2da,1249,85,0.9319,1164,driftbench_state_summary
claude_layer_probe/data_inventory/driftbench_compression.jsonl,desi-context-compression-demo,c2be7e1860f0676b,e56878523a42,10943,321,0.9707,10622,driftbench_state_summary
